,power_output,NYC_demand,Pdifference,PV2G,Pdifference_left,Power_missing,Charging,Discharging,Critical,Driving,Missing_noscale,Blocked_high,Blocked_low,P_Blocked_high,P_Blocked_low,P_driving,Total,P_balance_without,P_balance_with_missing
2013-01-28 02:15:00,6426.546186,4933.142,1493.4041859999998,-1475.0,393.40418599999975,0,7500,0,22000,62,0,0,0,0.0,0.0,0,29568.048217873355,29.272270499999422,29.272270499999422
2013-01-28 02:30:00,6378.0017705,4873.7295,1504.2722704999994,-1500.0,-95.72772950000058,0,0,5000,32000,56,0,0,14633,0.0,0.543170007423905,0,81363.1540282426,-36.25864499999989,-36.25864499999989
2013-01-28 02:45:00,6329.457355000001,4865.715999999999,1463.741355,-1450.0,688.7413550000001,0,13500,0,15500,86,0,0,0,0.0,0.0,0,29092.872570194384,1.7839394999998603,1.7839394999998603
2013-01-28 03:00:00,6280.9129395,4829.129,1451.7839394999999,-1450.0,1051.7839394999999,0,21000,0,8000,46,0,0,0,0.0,0.0,0,29049.602141741652,-26.154475999999477,-26.154475999999477
2013-01-28 03:15:00,6232.368524,4808.523,1423.8455240000005,-1400.0,898.8455240000005,0,17500,0,10500,38,0,0,0,0.0,0.0,0,28039.5509627537,-46.60758800000008,-46.60758800000008
2013-01-28 03:30:00,6132.7874120000015,4779.395,1353.392412,-1350.0,303.3924119999999,0,6000,0,21000,27,0,0,0,0.0,0.0,0,27027.08728123955,-102.09569999999894,-102.09569999999894
2013-01-28 03:45:00,6033.206300000002,4785.302,1247.904300000001,-1225.0,122.90430000000106,0,2000,0,22500,62,0,0,0,0.0,0.0,0,24556.514621623635,-61.615512000000535,-61.615512000000535
2013-01-28 04:00:00,5933.625188,4770.2407,1163.3844879999995,-1160.0,-1536.6155120000005,0,0,77000,54000,72,0,0,14316,0.0,0.5314031180400891,0,281161.5678776291,-85.95392399999969,-85.95392399999969
2013-01-28 04:15:00,5834.044076,4759.998,1074.0460760000003,-1070.0,-175.9539239999997,0,0,9000,25000,153,0,0,14273,0.0,0.5298069784706756,0,73194.82179958446,40.26979300000039,40.26979300000039
2013-01-28 04:30:00,5878.9047930000015,4768.635,1110.2697930000004,-1110.0,-1939.7302069999996,0,0,97000,61000,70,0,0,14191,0.0,0.5267631774313288,0,335714.173042038,4.6879100000005565,4.6879100000005565
2013-01-28 04:45:00,5923.76551,4809.0776,1114.6879100000006,-1105.0,-1910.3120899999994,0,0,96000,60500,175,0,0,14096,0.0,0.5232368225686711,0,332789.48614728864,23.679926999999907,23.679926999999907
2013-01-28 05:00:00,5968.626227000001,4839.9463,1128.679927,-1120.0,-3271.320073,0,0,164000,88000,176,0,0,13964,0.0,0.5183370452858204,0,530381.2500000001,36.60494400000039,36.60494400000039
2013-01-28 05:15:00,6013.486943999999,4856.8820000000005,1156.6049440000004,-1155.0,-7068.395055999999,0,0,353500,164500,263,0,0,13704,0.0,0.5086859688195992,0,1075689.50898019,-2.0058985000005123,-2.0058985000005123
2013-01-28 05:30:00,6090.0976015,4937.1035,1152.9941014999995,-1145.0,-10522.0058985,0,0,526500,233500,493,0,0,13366,0.0,0.4961395694135115,0,1565201.437198991,-9.061241000000564,-9.061241000000564
2013-01-28 05:45:00,6166.708259,5030.7695,1135.9387589999994,-1130.0,-9314.061241000001,0,0,466000,209000,700,0,0,13051,0.0,0.48444691907943577,0,1378762.6052013042,19.426316500000212,19.426316500000212
2013-01-28 06:00:00,6243.3189165,5093.8926,1149.4263165000002,-1140.0,-14850.573683499999,0,0,743000,320000,653,0,0,12553,0.0,0.46596139569413514,0,2085133.2459589343,-12.29042600000048,-12.29042600000048
2013-01-28 06:15:00,6319.929574,5192.22,1127.7095739999995,-1120.0,-14572.290426,0,0,729000,314000,988,0,0,12529,0.0,0.46507052709725316,0,2093304.0303955898,-86.0873932500001,-86.0873932500001
2013-01-28 06:30:00,6331.942906750001,5298.0303,1033.91260675,-1025.0,-25891.08739325,0,0,1295000,538500,969,0,0,12496,0.0,0.4638455827765405,0,3665639.3320964756,-90.53776049999942,-90.53776049999942
2013-01-28 06:45:00,6343.9562395,5409.494000000001,934.4622395000006,-930.0,-30465.5377605,0,0,1523500,628000,1638,0,0,13165,0.0,0.4886785449146251,0,4775596.111065337,-93.82542775000002,-93.82542775000002
2013-01-28 07:00:00,6355.96957225,5519.795,836.17457225,-830.0,-46413.82542775,0,0,2321000,945000,1807,0,0,13801,0.0,0.512286562731997,0,7764387.575008825,-119.25539500000014,-119.25539500000014
2013-01-28 07:15:00,6367.982905,5657.2383,710.7446049999999,-710.0,-56489.255395,0,0,2824500,1144000,2591,0,0,15046,0.0,0.5585003711952486,0,11492141.244759753,-123.75308674999997,-123.75308674999997
2013-01-28 07:30:00,6407.23991325,5820.993,586.24691325,-18235.0,-65388.75308675,17650,0,2387500,1319500,2892,1765,0,16635,0.0,0.6174832962138085,0,13471817.078106033,-17685.3087785,-35.30877849999888
2013-01-28 07:45:00,6446.4969215,5896.8057,549.6912215000001,-18885.0,-63025.3087785,18340,0,2235000,1271500,3442,1834,0,16486,0.0,0.6119524870081663,0,13471920.992584145,-18359.34467025,-19.34467025000049
2013-01-28 08:00:00,6485.75392975,5960.0986,525.6553297499995,-8185.0,-63049.34467025,7660,0,2770000,1271500,3570,766,0,15288,0.0,0.5674832962138084,0,13471666.666666664,-7658.281062,1.71893799999998
2013-01-28 08:15:00,6525.010938,5998.2919999999995,526.718938,-525.0,-53798.281062,0,0,2690000,1086500,3787,0,0,15014,0.0,0.5573125463994061,0,12500173.239955772,-160.77972050000062,-160.77972050000062
2013-01-28 08:30:00,6469.5612795,6105.340999999999,364.2202794999994,-355.0,-52560.7797205,0,0,2628500,1058500,3348,0,0,14963,0.0,0.5554194506310319,0,11510925.947386717,-131.75167900000088,-131.75167900000088
2013-01-28 08:45:00,6414.111620999999,6190.8633,223.24832099999912,-220.0,-45526.751679,0,0,2276500,915000,3237,0,0,15225,0.0,0.5651447661469933,0,10141426.043878272,-125.54603750000022,-125.54603750000022
2013-01-28 09:00:00,6358.6619624999985,6264.2080000000005,94.45396249999978,-85.0,-42530.5460375,0,0,2127000,852500,2730,0,0,15395,0.0,0.5714550853749072,0,9105811.684628474,-92.44969600000059,-92.44969600000059
2013-01-28 09:15:00,6303.212304,6310.661999999999,-7.4496960000005865,15.0,-36532.449696,0,0,1827000,730500,2517,0,0,15532,0.0,0.5765404602821084,0,7749302.665616914,-452.2034555000008,-452.2034555000008
2013-01-28 09:30:00,5913.048544499999,6380.2519999999995,-467.2034555000008,470.0,-34117.2034555,0,0,1706000,673000,2157,0,0,15514,0.0,0.575872308834447,0,6914474.053295933,-431.2842149999997,-431.2842149999997
2013-01-28 09:45:00,5522.884785,6424.169,-901.2842149999997,910.0,-34201.284215,0,0,1710500,666000,1976,0,0,15400,0.0,0.5716406829992576,0,6694156.210790465,-400.5169745000012,-400.5169745000012
2013-01-28 10:00:00,5132.721025499999,6443.238,-1310.5169745000012,1320.0,-42410.5169745,0,0,2121000,822000,1922,0,0,15281,0.0,0.5672234595397179,0,8142592.174180959,-432.805034,-432.805034
2013-01-28 10:15:00,4742.557266,6495.3623,-1752.805034,1760.0,-34352.805034,0,0,1718000,652000,2310,0,0,16349,0.0,0.6068671121009651,0,7710155.778287647,-182.13852524999947,-182.13852524999947
2013-01-28 10:30:00,4552.44947475,6494.588000000001,-1942.1385252499995,1945.0,-36867.13852525,0,0,1843500,698500,1748,0,0,16822,0.0,0.6244246473645138,0,8181777.77777778,-212.20471650000127,-212.20471650000127
2013-01-28 10:45:00,4362.341683499999,6519.5464,-2157.2047165000013,2165.0,-35982.204716500004,0,0,1799500,676500,1821,0,0,17144,0.0,0.6363771343726801,0,8364067.711598748,-199.90970775000096,-199.90970775000096
2013-01-28 11:00:00,4172.2338922499985,6537.1436,-2364.909707750001,2365.0,-44389.909707750005,0,0,2219500,840500,1761,0,0,17240,0.0,0.6399406087602079,0,10383725.910064239,-218.23329900000044,-218.23329900000044
2013-01-28 11:15:00,3982.126101,6565.3594,-2583.2332990000004,2585.0,-38858.233299,0,0,1943000,725500,2099,0,0,18374,0.0,0.6820341499628805,0,11116342.97201175,-181.47556200000008,-181.47556200000008
2013-01-28 11:30:00,3800.190438,6566.666,-2766.475562,2770.0,-41716.475562,0,0,2086000,779000,1790,0,0,18972,0.0,0.7042316258351893,0,12493217.869860793,-197.12222500000053,-197.12222500000053
2013-01-28 11:45:00,3618.254775,6585.3769999999995,-2967.1222250000005,270.0,-43317.122225,2700,0,2031500,807000,1934,270,0,19330,0.0,0.7175204157386785,0,13472373.150105705,-2893.9218880000008,-193.92188800000076
2013-01-28 12:00:00,3436.319111999999,6600.241,-3163.9218880000008,-8660.0,-48013.921888,11830,0,1810000,897000,2023,1183,0,19504,0.0,0.7239792130660727,0,13472488.45372252,-12025.963251,-195.96325099999922
2013-01-28 12:15:00,3254.383449,6620.3467,-3365.9632509999997,-3525.0,-43440.963251,6900,0,1828000,801500,2263,690,0,19419,0.0,0.7208240534521159,0,13472561.810574366,-7218.355448000001,-318.35544800000116
2013-01-28 12:30:00,2903.6582519999993,6597.0137,-3693.355448000001,-1365.0,-44468.355448,5060,0,1971000,815500,2004,506,0,19364,0.0,0.7187824795842613,0,13472417.44436468,-5438.437945,-378.4379449999997
2013-01-28 12:45:00,2552.933055,6626.371,-4073.437945,3235.0,-39398.437945,840,0,1928500,706500,2087,84,0,19584,0.0,0.7269487750556793,0,13472556.462326823,-1158.1721419999985,-318.17214199999853
2013-01-28 13:00:00,2202.2078579999998,6595.38,-4393.1721419999985,-1830.0,-44693.172141999996,6230,0,1924000,806000,1755,623,0,19726,0.0,0.7322197475872309,0,13472467.484887337,-6563.0243390000005,-333.0243390000005
2013-01-28 13:15:00,1851.482661,6584.507,-4733.0243390000005,-4730.0,-44333.024339,9470,0,1744000,792000,2032,947,0,19837,0.0,0.73634001484781,0,13472656.280812465,-9410.523044,59.47695600000043
2013-01-28 13:30:00,1882.8045559999998,6563.3276,-4680.523044,-7620.0,-47430.523044,12310,0,1757000,855000,1969,1231,0,19748,0.0,0.7330363771343726,0,13472578.977599077,-12248.141149,61.85885100000087
2013-01-28 13:45:00,1914.126451,6542.2676,-4628.141149,-4180.0,-44828.141149,8810,0,1801500,804000,2119,881,0,19611,0.0,0.7279510022271715,0,13472585.412667943,-8777.124654,32.87534600000072
2013-01-28 14:00:00,1945.4483460000001,6542.573,-4597.124654,-15680.0,-57697.124654,20280,0,1871500,1062000,1998,2028,0,19076,0.0,0.7080920564216778,0,13472296.283668598,-20228.934759,51.06524100000024
2013-01-28 14:15:00,1976.770241,6525.705,-4548.934759000001,-10945.0,-52073.934759,15500,0,1829500,950500,2648,1550,0,18733,0.0,0.6953600593912398,0,13472423.09767944,-15619.732654250001,-119.73265425000136
2013-01-28 14:30:00,1877.46534575,6552.198,-4674.73265425,-15260.0,-61374.73265425,19940,0,2072500,1134000,2455,1994,0,18073,0.0,0.6708611729769859,0,13472100.748596381,-20041.4479495,-101.44794950000141
2013-01-28 14:45:00,1778.1604504999998,6559.6084,-4781.447949500001,-13275.0,-60806.4479495,18060,0,2138000,1120500,3007,1806,0,17417,0.0,0.6465107646622124,0,13472067.219152858,-18149.254844749998,-89.25484474999757
2013-01-28 15:00:00,1678.85555525,6553.1104,-4874.2548447499985,-28500.0,-80174.25484475,33380,0,2340500,1506000,3015,3338,0,16233,0.0,0.6025612472160357,0,13471751.170046803,-33465.73434,-85.7343400000027
2013-01-28 15:15:00,1579.55066,6545.285,-4965.73434,-11725.0,-63890.73434,16700,0,2360500,1178500,4116,1670,0,15747,0.0,0.5845211581291759,0,13471903.34887664,-16701.16792425,-1.167924249999487
2013-01-28 15:30:00,1556.07807575,6532.246,-4976.16792425,-4255.0,-66151.16792425,9240,0,2846500,1223500,3457,924,0,15344,0.0,0.569561989606533,0,13471654.994471068,-9268.7309085,-28.730908499999714
2013-01-28 15:45:00,1532.6054915,6546.3364,-5013.7309085,5015.0,-53038.7309085,0,0,2652000,960500,3630,0,0,15588,0.0,0.578619153674833,0,12603049.72804973,-40.25139274999856,-40.25139274999856
2013-01-28 16:00:00,1509.1329072500002,6564.3843,-5055.251392749999,4855.0,-63030.25139275,210,0,3142000,1159500,2895,21,0,15443,0.0,0.5732368225686711,0,13471565.91490351,-244.058677,-34.05867699999999
2013-01-28 16:15:00,1485.660323,6584.719,-5099.058677,-4745.0,-60424.058677,9850,0,2529500,1106500,3420,985,0,16249,0.0,0.6031551596139569,0,13471852.564984182,-9738.41242925,111.58757074999994
2013-01-28 16:30:00,1583.62257075,6577.035,-4993.41242925,-5975.0,-61668.41242925,10970,0,2535500,1133500,3127,1097,0,16476,0.0,0.6115812917594655,0,13471835.900231708,-10925.278481499998,44.721518500002276
2013-01-28 16:45:00,1681.5848184999998,6631.8633,-4950.278481499999,-6180.0,-62050.2784815,11140,0,2546500,1142000,3175,1114,0,16389,0.0,0.6083518930957684,0,13471826.193058569,-11025.848433749998,114.15156625000236
2013-01-28 17:00:00,1779.5470662500004,6625.3955,-4845.848433749999,-14985.0,-71520.84843375,19840,0,2585000,1333500,3196,1984,0,15908,0.0,0.5904974016332591,0,13471718.989280246,-19730.451086,109.54891399999906
2013-01-28 17:15:00,1877.5093140000001,6622.9604,-4745.451086,-8440.0,-63195.451086,13190,0,2501000,1169000,3794,1319,0,15807,0.0,0.5867483296213808,0,13471835.39991824,-13237.301169500002,-47.30116950000229
2013-01-28 17:30:00,1875.1695305,6672.4707,-4797.301169500001,-5910.0,-65797.3011695,10710,0,2755000,1220000,3470,1071,0,15521,0.0,0.5761321455085375,0,13471694.552773934,-10747.525753,-37.525752999999895
2013-01-28 17:45:00,1872.8297469999998,6710.3555,-4837.525753,1115.0,-59062.525753,3730,0,2767500,1084500,3643,373,0,15594,0.0,0.5788418708240535,0,13471748.669349603,-3691.8400364999998,38.15996350000023
2013-01-28 18:00:00,1870.4899635,6677.33,-4806.8400365,-2515.0,-63681.8400365,7330,0,2818500,1177500,3229,733,0,15720,0.0,0.5835189309576837,0,13471685.646352146,-7326.564820000001,3.4351799999985815
2013-01-28 18:15:00,1868.15018,6679.715,-4811.564820000001,-975.0,-59786.56482,5790,0,2700500,1099500,3375,579,0,15966,0.0,0.5926503340757239,0,13471772.601658115,-5841.71425925,-51.714259250000396
2013-01-28 18:30:00,1743.36774075,6610.081999999999,-4866.71425925,2560.0,-55366.71425925,2310,0,2653500,1010000,3209,231,0,16405,0.0,0.6089458054936897,0,13471838.65683866,-2390.2356984999997,-80.23569849999967
2013-01-28 18:45:00,1618.5853015,6568.821,-4950.2356985,4955.0,-46975.2356985,0,0,2349000,840500,2871,0,0,17129,0.0,0.6358203414996288,0,12381142.651296834,-103.75183775000005,-103.75183775000005
2013-01-28 19:00:00,1493.80286225,6552.5547,-5058.75183775,5060.0,-45608.75183775,0,0,2280500,811000,2361,0,0,17327,0.0,0.643170007423905,0,11484419.470490899,-94.15257700000075,-94.15257700000075
2013-01-28 19:15:00,1369.020423,6523.173000000001,-5154.152577000001,5160.0,-39754.152577,0,0,1988000,692000,2299,0,0,17722,0.0,0.6578322197475872,0,10434918.340800691,-43.09348874999978,-43.09348874999978
2013-01-28 19:30:00,1269.7971112500004,6472.8906,-5203.09348875,5210.0,-36653.09348875,0,0,1833000,629000,1870,0,0,18174,0.0,0.6746102449888641,0,9618080.04640371,-37.8969004999999,-37.8969004999999
2013-01-28 19:45:00,1170.5737995,6418.4707,-5247.8969005,5255.0,-36572.896900499996,0,0,1829000,626500,1628,0,0,18511,0.0,0.6871195248700817,0,9726682.840758713,-84.03911225000138,-84.03911225000138
2013-01-28 20:00:00,1071.35048775,6410.3896,-5339.039112250001,5345.0,-34564.03911225,0,0,1728500,584500,1565,0,0,19091,0.0,0.708648849294729,0,9916012.094207512,15.202175999999781,15.202175999999781
2013-01-28 20:15:00,972.127176,6301.925,-5329.797824,5330.0,-30379.797824,0,0,1519000,501000,1435,0,0,19825,0.0,0.735894580549369,0,9580774.647887325,-47.13597800000025,-47.13597800000025
2013-01-28 20:30:00,883.611022,6260.746999999999,-5377.135978,5380.0,-33477.135978,0,0,1674000,562000,1204,0,0,20143,0.0,0.7476985894580549,0,10770219.917754335,-50.15013199999976,-50.15013199999976
2013-01-28 20:45:00,795.094868,6225.245,-5430.150132,5440.0,-25630.150132,0,0,1282000,404000,1305,0,0,21041,0.0,0.7810319227913882,0,9886991.728341313,-59.70928599999843,-59.70928599999843
2013-01-28 21:00:00,706.578714,6206.2880000000005,-5499.709285999998,5500.0,-30849.709285999998,0,0,1542500,507000,945,0,0,21167,0.0,0.7857089829250186,0,11436108.119304063,-57.06143999999858,-57.06143999999858
2013-01-28 21:15:00,618.0625600000002,6175.124,-5557.061439999999,5565.0,-26432.061439999998,0,0,1322000,417500,1159,0,0,21883,0.0,0.8122865627319971,0,12022095.946639301,40.520870000000286,40.520870000000286
2013-01-28 21:30:00,574.4734700000001,6098.9526,-5524.47913,3285.0,-29399.47913,2240,0,1358500,477500,957,224,0,22312,0.0,0.828210838901262,0,13473669.29991827,-2233.2133200000017,6.786679999998341
2013-01-28 21:45:00,530.88438,6049.0977,-5518.213320000002,1215.0,-25793.213320000003,4310,0,1075000,405500,1080,431,0,22900,0.0,0.85003711952487,0,13474550.675675666,-4286.96931,23.030689999999595
2013-01-28 22:00:00,487.29529,5989.2646,-5501.96931,490.0,-26801.96931,5020,0,1090000,426000,927,502,0,22982,0.0,0.8530809205642168,0,13474444.077862093,-5009.491800000002,10.508199999998396
2013-01-28 22:15:00,443.7062,5943.198,-5499.491800000002,5350.0,-21049.491800000003,150,0,1045500,311000,946,15,0,23282,0.0,0.8642167780252413,0,13474966.814159302,-90.86442050000005,59.13557949999995
2013-01-28 22:30:00,413.7410795,5854.6055,-5440.8644205,5450.0,-19540.864420500002,0,0,977500,282000,715,0,0,23646,0.0,0.877728285077951,0,13156622.72198527,0.5239590000001044,0.5239590000001044
2013-01-28 22:45:00,383.77595900000006,5833.2519999999995,-5449.476041,5450.0,-16349.476041,0,0,817500,218000,636,0,0,24020,0.0,0.8916109873793615,0,12213822.241681263,21.564238499999192,21.564238499999192
2013-01-28 23:00:00,353.8108385,5782.2466,-5428.435761500001,1955.0,-20103.4357615,3480,0,832000,293500,479,348,0,24211,0.0,0.8987008166295472,0,13475986.666666673,-3383.2167820000004,96.78321799999958
2013-01-28 23:15:00,323.84571800000003,5662.0625,-5338.216782,980.0,-16588.216782,4360,0,612000,225000,620,436,0,24647,0.0,0.9148849294729028,0,13478051.404662283,-4325.23552925,34.76447075000033
2013-01-28 23:30:00,307.0974707499999,5612.3330000000005,-5305.23552925,1785.0,-15630.23552925,3530,0,606000,206500,476,353,0,24840,0.0,0.9220489977728286,0,13478294.334975373,-3463.6127765,66.38722349999989
2013-01-28 23:45:00,290.34922349999994,5538.9619999999995,-5248.6127765,-2715.0,-19623.6127765,7970,0,583500,287500,444,797,0,24755,0.0,0.9188938381588716,0,13477736.932797253,-7904.35162375,65.64837625000018
2013-01-29 00:00:00,273.60097625000003,5462.9526,-5189.35162375,5190.0,-5189.35162375,0,0,259500,0,611,0,0,25254,0.0,0.9374164810690423,0,6503190.697674413,55.631029000000126,55.631029000000126
2013-01-29 00:15:00,256.852729,5391.2217,-5134.368971,5140.0,-5134.368971,0,0,257000,0,0,0,0,25264,0.0,0.9377876763177432,0,4131014.319809072,77.7601620000014,77.7601620000014
2013-01-29 00:30:00,286.986762,5349.2266,-5062.239837999999,5070.0,-5062.239837999999,0,0,253500,0,0,0,0,25264,0.0,0.9377876763177432,0,4074755.369928404,95.56219499999861,95.56219499999861
2013-01-29 00:45:00,317.12079500000004,5291.5586,-4974.437805000001,4980.0,-4974.437805000001,0,0,249000,0,0,0,0,25300,0.0,0.9391239792130661,0,4090280.4878048813,76.42422799999986,76.42422799999986
2013-01-29 01:00:00,347.254828,5250.8306,-4903.575772,4905.0,-6728.575772,0,0,336500,36500,0,0,0,25725,0.0,0.9548997772828508,0,8270469.135802474,93.30346099999952,93.30346099999952
2013-01-29 01:15:00,377.388861,5189.0854,-4811.6965390000005,2365.0,-7136.6965390000005,2450,0,235000,46500,76,245,0,26302,0.0,0.9763177431328879,0,13493967.971530268,-2396.8958647500003,53.10413524999967
2013-01-29 01:30:00,393.95663525,5155.8525,-4761.89586475,-1980.0,-7461.89586475,6750,0,36500,54000,95,675,0,26665,0.0,0.9897921306607276,0,13544833.333333349,-6712.3681905,37.63180949999969
2013-01-29 01:45:00,410.52440949999993,5142.8926,-4732.3681905,-940.0,-7332.3681905,5680,0,83500,52000,108,568,0,26562,0.0,0.9859688195991091,0,13519888.88888883,-5607.91221625,72.0877837500002
2013-01-29 02:00:00,427.09218374999995,5095.0044,-4667.91221625,730.0,-6167.91221625,3940,0,112000,30000,104,394,0,26553,0.0,0.9856347438752784,0,13517597.173144793,-3893.315042,46.684957999999824
2013-01-29 02:15:00,443.659958,5066.975,-4623.315042,1345.0,-5748.315042,3280,0,124000,22500,61,328,0,26587,0.0,0.9868968077208612,0,13516130.136986256,-3199.6170010000014,80.38299899999856
2013-01-29 02:30:00,488.913299,5033.5303,-4544.617001000001,115.0,-6419.617001000001,4430,0,100000,37500,45,443,0,26621,0.0,0.988158871566444,0,13519160.58394163,-4382.60286,47.397140000000036
2013-01-29 02:45:00,534.16664,5031.7695,-4497.60286,555.0,-5372.60286,3950,0,72000,17500,75,395,0,26687,0.0,0.9906087602078694,0,13545674.157303324,-3874.069719,75.93028099999992
2013-01-29 03:00:00,579.419981,5008.4897,-4429.069719,490.0,-5329.069719,3940,0,70000,18000,36,394,0,26729,0.0,0.9921677802524128,0,13546971.428571515,-3881.016178,58.983822000000146
2013-01-29 03:15:00,624.6733220000001,4995.6895,-4371.016178,155.0,-5496.016178,4220,0,64500,22500,36,422,0,26731,0.0,0.9922420193021529,0,13547861.271676322,-4091.72190375,128.2780962500001
2013-01-29 03:30:00,740.57009625,4987.292,-4246.72190375,-60.0,-5346.72190375,4310,0,52500,22000,45,431,0,26747,0.0,0.9928359317000742,0,13561013.513513407,-4192.421829500001,117.57817049999903
2013-01-29 03:45:00,856.4668704999998,4988.8887,-4132.421829500001,-105.0,-5207.421829500001,4240,0,49000,21500,44,424,0,26756,0.0,0.9931700074239049,0,13566214.28571414,-4093.70765525,146.2923447500002
2013-01-29 04:00:00,972.36364475,4961.0713,-3988.70765525,-3040.0,-8038.70765525,7030,0,51000,81000,43,703,0,26634,0.0,0.988641425389755,0,13521216.730037965,-6926.627281,103.37271899999996
2013-01-29 04:15:00,1088.260419,4974.8877,-3886.627281,-1315.0,-6161.627281,5210,0,48500,45500,162,521,0,26591,0.0,0.9870452858203415,0,13542032.085561506,-5052.1990795,157.80092049999985
2013-01-29 04:30:00,1269.7949205,5006.994000000001,-3737.1990795,-2675.0,-8612.1990795,6420,0,110500,97500,93,642,0,26432,0.0,0.9811432813659985,0,13502457.831325281,-6221.079278,198.92072199999984
2013-01-29 04:45:00,1451.329422,4997.4087,-3546.079278,-2010.0,-8246.079278000001,5560,0,135000,94000,198,556,0,26285,0.0,0.9756867112100965,0,13499474.835886272,-5348.043776499999,211.95622350000122
2013-01-29 05:00:00,1632.8639234999998,4970.9077,-3338.0437764999992,-3305.0,-10063.043776499999,6650,0,171500,134500,190,665,0,26139,0.0,0.9702672605790645,0,13492045.826513851,-6514.361575,135.6384250000001
2013-01-29 05:15:00,1814.398425,5023.76,-3209.361575,-7265.0,-14534.361574999999,10480,0,203500,226500,273,1048,0,25808,0.0,0.9579806978470675,0,13485681.024447015,-10193.0829765,286.91702350000014
2013-01-29 05:30:00,2116.2030234999997,5044.286,-2928.0829765,-12315.0,-20403.0829765,15250,0,258500,349500,463,1525,0,25262,0.0,0.9377134372680029,0,13481086.41975306,-14958.976778,291.0232219999998
2013-01-29 05:45:00,2418.007622,5061.9844,-2643.976778,-8100.0,-18443.976778,10750,0,385500,316000,720,1075,0,24818,0.0,0.9212323682256867,0,13479607.703281006,-10478.5773795,271.42262049999954
2013-01-29 06:00:00,2719.8122205000004,5098.3896,-2378.5773795,-9710.0,-24428.5773795,12090,0,617500,441000,661,1209,0,24163,0.0,0.8969190794357832,0,13476365.78449905,-11811.559181,278.44081899999946
2013-01-29 06:15:00,3021.6168190000008,5123.1759999999995,-2101.559181,-7065.0,-23526.559181,9170,0,718500,428500,965,917,0,23682,0.0,0.8790645879732739,0,13475874.400348876,-8908.067165,261.9328349999996
2013-01-29 06:30:00,3343.287335,5186.3545,-1843.0671650000006,-18495.0,-37618.067165,20340,0,864500,715500,953,2034,0,22828,0.0,0.8473645137342242,0,13474264.00759734,-20050.135148999998,289.8648510000021
2013-01-29 06:45:00,3664.9578509999997,5220.093,-1555.1351489999995,-19935.0,-40480.135149,21500,0,950000,778500,1581,2150,0,21903,0.0,0.8130289532293986,0,13473897.569444437,-21192.620133,307.37986699999965
2013-01-29 07:00:00,3986.628367000001,5244.2485,-1257.620132999999,-31345.0,-57282.620133,32610,0,1234500,1120500,1801,3261,0,20430,0.0,0.7583518930957683,0,13472860.479932044,-32339.052117,270.94788300000073
2013-01-29 07:15:00,4308.2988829999995,5302.351,-994.0521169999993,-26675.0,-58319.052117,27670,0,1533000,1146500,2653,2767,0,18929,0.0,0.7026354862657758,0,13472513.99776036,-27636.275999999998,33.72400000000198
2013-01-29 07:30:00,4423.4886000000015,5384.7646,-961.2759999999997,-26970.0,-67611.276,27940,0,1984500,1333000,2873,2794,0,17433,0.0,0.6471046770601336,0,13472030.449201085,-27839.877383,100.1226170000009
2013-01-29 07:45:00,4538.678317,5408.5557,-869.877383,-16530.0,-63469.877383,17400,0,2304000,1252000,3581,1740,0,16248,0.0,0.6031180400890869,0,13471894.248347633,-17333.437665999998,66.56233400000201
2013-01-29 08:00:00,4653.868034,5457.3057,-803.4376659999997,-10120.0,-64353.437666,10930,0,2672000,1271000,3561,1093,0,15494,0.0,0.5751299183370453,0,13471708.30691186,-10870.014249,59.985751000000164
2013-01-29 08:15:00,4769.057750999999,5519.071999999999,-750.0142489999997,760.0,-53450.014249,0,0,2673000,1054000,3687,0,0,15501,0.0,0.5753897550111359,0,12952190.402476784,-127.72680649999973,-127.72680649999973
2013-01-29 08:30:00,4705.2381935,5592.965,-887.7268064999997,890.0,-55037.7268065,0,0,2752000,1083000,3189,0,0,15493,0.0,0.5750927988121752,0,12510886.413175104,-104.89676399999996,-104.89676399999996
2013-01-29 08:45:00,4641.418636,5636.3154,-994.896764,995.0,-49919.896764,0,0,2496000,978500,3216,0,0,15842,0.0,0.5880475129918337,0,11875543.009388478,-122.47462150000024,-122.47462150000024
2013-01-29 09:00:00,4577.5990784999985,5695.0737,-1117.4746215000002,1120.0,-46417.4746215,0,0,2321000,906000,2742,0,0,16290,0.0,0.6046770601336303,0,10993345.978755692,-135.8944790000005,-135.8944790000005
2013-01-29 09:15:00,4513.779520999999,5769.674,-1255.8944790000005,1260.0,-40055.894479,0,0,2003000,776000,2525,0,0,16657,0.0,0.6182999257609503,0,9650201.08275329,25.7281789999995,25.7281789999995
2013-01-29 09:30:00,4575.617179,5809.889,-1234.2718210000005,1235.0,-38459.271821,0,0,1923000,744500,2128,0,0,16606,0.0,0.6164068299925761,0,8757305.63002681,-14.523663000000852,-14.523663000000852
2013-01-29 09:45:00,4637.454836999998,5886.9785,-1249.5236630000009,1255.0,-36374.523663,0,0,1819000,702500,2028,0,0,16549,0.0,0.6142910170749815,0,8122588.783929211,-33.926305000000184,-33.926305000000184
2013-01-29 10:00:00,4699.292495000001,5988.2188,-1288.9263050000002,1290.0,-44188.926305,0,0,2209500,858000,1881,0,0,16396,0.0,0.608611729769859,0,9539241.602216324,9.535453000000416,9.535453000000416
